id,method_id,feature,display_name,display_order,display_values,computed,compute_rule,display_help,groups,created_by,updated_by,created_at,updated_at,deleted_at,display_interval
506,135,Medial epicondyle,Medial epicondyle,2,"{""flat raised"":""flat raised"", ""marked angle"":""marked angle""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
507,135,Trochlear constriction,Trochlear constriction,3,"{""less constricted"":""less constricted"", ""more constricted"":""more constricted""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
508,135,Trochlear symmetry,Trochlear symmetry,4,"{""asymmetrical"":""asymmetrical"", ""symmetrical"":""symmetrical""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
509,136,Rhomboid fossa,Rhomboid fossa,1,"{""absent"":""absent"", ""present"":""present""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
16,137,Auricular Surface,Auricular Surface,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5"", ""6"":""6"", ""7"":""7"", ""8"":""8""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
17,137,Pubic Symphysis,Pubic Symphysis,2,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5"", ""6"":""6""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
190,139,Posterior Epiphysis,Posterior Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
191,141,Posterior Arch,Posterior Arch,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
192,141,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
193,142,Dens,Dens,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
194,142,Posterior Arch,Posterior Arch,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
195,142,Anterior Arch,Anterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
196,143,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
197,143,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
198,143,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
199,144,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
200,144,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
201,144,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
202,145,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
203,145,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
204,145,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
205,146,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
206,146,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
207,146,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
211,147,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
212,147,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
213,147,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
208,148,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
209,148,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
210,148,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
217,149,Medial ,Medial ,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
218,149,Medial,Medial,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
219,149,Lateral ,Lateral ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
179,154,Left and right halves,Left and right halves,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
180,154,Metopic,Metopic,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
181,154,Intra-occipital Posterior,Intra-occipital Posterior,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
182,154,Intra-occipital Anterior,Intra-occipital Anterior,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
183,154,Tympanic ring,Tympanic ring,5,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
184,154,Petrosquamous suture,Petrosquamous suture,6,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
185,154,Anterior Fontanelle,Anterior Fontanelle,7,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
186,154,Posterior Fontanelle,Posterior Fontanelle,8,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
187,154,Anterolateral Fontanelle,Anterolateral Fontanelle,9,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
188,154,Posterolateral Fontanelle,Posterolateral Fontanelle,10,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
189,154,Spheno-occipital synchondrosis,Spheno-occipital synchondrosis,11,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
220,156,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
221,157,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
222,158,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
223,159,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
224,160,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
225,161,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
226,162,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
227,163,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
228,164,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
229,165,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
230,168,Lesser Trochanter,Lesser Trochanter,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
231,168,Head,Head,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
232,168,Greater Trochanter,Greater Trochanter,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
233,168,Distal,Distal,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
234,169,Distal,Distal,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
235,169,Proximal,Proximal,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
174,171,Metopic,Metopic,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
236,173,Head and tubercles,Head and tubercles,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
237,173,Capitulum trochlea and lateral,Capitulum trochlea and lateral,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
238,173,Medial epicondyle,Medial epicondyle,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
239,176,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
240,177,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
241,178,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
242,179,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
243,180,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
244,181,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
245,182,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
246,183,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
247,185,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
248,185,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
249,185,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
262,186,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
263,186,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
264,186,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
250,187,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
251,187,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
252,187,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
265,188,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
266,188,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
267,188,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
253,189,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
254,189,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
255,189,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
268,190,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
269,190,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
270,190,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
256,191,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
257,191,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
258,191,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
271,192,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
272,192,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
273,192,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
259,193,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
260,193,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
261,193,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
173,195,Left and right halves,Left and right halves,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
383,196,Sternal Body,Sternal Body,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
280,198,Base,Base,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
281,199,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
282,200,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
283,201,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
284,202,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
287,203,Base,Base,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
288,204,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
289,205,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
290,206,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
291,207,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
175,210,Intra-occipital Posterior,Intra-occipital Posterior,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
176,210,Intra-occipital Anterior,Intra-occipital Anterior,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
292,211,Ischiopubic ramus,Ischiopubic ramus,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
293,211,Ischium,Ischium,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
294,211,Iliac Crest,Iliac Crest,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
295,211,Acetabulum ,Acetabulum ,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
296,211,Anterior Inferior Iliac Spine,Anterior Inferior Iliac Spine,5,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
297,216,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
298,217,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
299,218,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
300,219,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
301,220,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
302,221,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
303,222,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
304,223,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
305,224,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
306,225,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
307,226,Proximal,Proximal,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
308,226,Distal,Distal,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
309,227,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
349,227,Tubercle,Tubercle,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
350,227,Non-articular ,Non-articular ,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
310,228,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
311,228,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
312,228,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
313,229,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
314,229,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
315,229,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
316,231,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
342,232,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
317,233,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
318,234,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
319,234,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
320,234,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
343,235,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
344,235,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
345,235,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
321,236,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
322,236,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
323,236,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
346,237,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
347,237,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
348,237,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
324,238,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
325,238,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
326,238,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
327,239,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
