id,sb_id,name,display_name,display_order,description,display_help,comment,instrument,min_value,max_value,step_value,min_threshold,max_threshold,stature,sex,created_by,updated_by,created_at,updated_at,deleted_at,help_url
99,115,Sac_04,Sac_04 Anterior-Posterior Diameter of Sacral Segment 1,4,"The distance between the anterior and posterior borders of the superior articular surface of sacral segment 1, taken in the mid-sagittal plane.","The distance between the anterior and posterior borders of the superior articular surface of sacral segment 1, taken in the mid-sagittal plane (Langley et al. 2016:77, #63).",The measurement should be taken on the superior articular surface of S1. When lipping of the articular surface is present approximate the original articular borders. This measurement is perpendicular to the Transverse Diameter of S1.,sliding caliper.,10,99,0.01,26,40,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#sacrum
100,115,Sac_05,Sac_05 Maximum Breadth with the Osteometric Board,5,Position the sacrum on the osteometric board and find the maximum breadth of the alae.,"Position the sacrum on the osteometric board and find the maximum breadth of the alae (Byrd and Adams 2015, #55J).","",osteometric board,50,200,0.01,110,128,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#sacrum
88,116,Scp_01,Scp_01 Maximum Length of the Scaphoid,1,This is the maximum length of the bone.  The measurement should be taken with sliding calipers.,"This is the maximum length of the bone.  The measurement should be taken with sliding calipers (Byrd and Adams 2015, #52.5F).","Move the bone up, down, and sideways in order to obtain the maximum distance.",sliding calipers.,10,99,0.01,25,31,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#hands
48,117,Sca_01,Sca_01 Height (Anatomical Height),1,Direct distance from the most superior point of the cranial angle to the most inferior point on the caudal angle.,"Direct distance from the most superior point of the cranial angle to the most inferior point on the caudal angle (Martin and Knussmann 1988:197, #1; Moore-Jansen et al. 1994, #38; Langley et al. 2016:74, #41).","",sliding caliper or osteometric board.,50,300,0.01,113,197,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#scapula
49,117,Sca_02,Sca_02 Breadth (Anatomical Breadth),2,Distance from the midpoint on the dorsal border of the glenoid fossa to midway between the two ridges of the scapular spine on the vertebral border.,Distance from the midpoint on the dorsal border of the glenoid fossa to midway between the two ridges of the scapular spine on the vertebral border.,"Project a line through the obtuse angle of a triangle formed by the vertebral border and the two ridges of the spine, dividing it into two equal halves. The medial measuring point is located where this line intersects the vertebral border (Hrdlicka 1920:131; Moore-Jansen et al. 1994, #39; Langley et al. 2016:74, #42).",sliding or spreading caliper.,50,250,0.01,77,131,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#scapula
50,117,Sca_03,Sca_03 Glenoid Cavity Breadth,3,The maximum length (superior/inferior) of the glenoid fossa.  The measurement is taken on the articular margin of the fossa.  Often a distinct rim is visible (look at the fossa from the side and take the measurement at the apex of the ridges). The maximum length is generally superior-inferior.,"The maximum length (superior/inferior) of the glenoid fossa.  The measurement is taken on the articular margin of the fossa.  Often a distinct rim is visible (look at the fossa from the side and take the measurement at the apex of the ridges). The maximum length is generally superior-inferior (Martin and Knussmann 1988:198, #12; Langley et al. 2016:74, #44; Byrd and Adams 2015, #39A).",Place one flat surface of the jaw of the calipers on the anterior side of the glenoid fossa and place the flat surface of the other jaw on the posterior side with both jaws oriented parallel to the long axis of the bone.,sliding caliper.,10,99,0.01,23,35,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#scapula
51,117,Sca_04,Sca_04 Glenoid Cavity Height,4,"The maximum breadth (anterior/posterior) of the glenoid fossa.  Place one flat surface of the jaw of the calipers on the anterior side of the glenoid fossa and place the flat surface of the other jaw on the posterior side with both jaws oriented parallel to the long axis of the bone. The measurement is taken roughly perpendicular to the length (39A). If lipping interferes with measurement, don’t take measurement on lipped surface, but estimate on surface of fossa.","The maximum breadth (anterior/posterior) of the glenoid fossa.  Place one flat surface of the jaw of the calipers on the anterior side of the glenoid fossa and place the flat surface of the other jaw on the posterior side with both jaws oriented parallel to the long axis of the bone. The measurement is taken roughly perpendicular to the length (39A). If lipping interferes with measurement, don’t take measurement on lipped surface, but estimate on surface of fossa (Byrd and Adams 2015, #39B).","",sliding caliper.,10,99,0.01,31,43,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#scapula
52,117,Sca_05,Sca_05 Minimum Length from Scapular Notch to Axillary Border,5,This measurement is the minimum distance from the superior border (typically in the notch) to the axillary border. Anchor a jaw of the caliper in the notch and use the other jaw to find the minimum distance to a point on the axillary border.,"This measurement is the minimum distance from the superior border (typically in the notch) to the axillary border. Anchor a jaw of the caliper in the notch and use the other jaw to find the minimum distance to a point on the axillary border (Byrd and Adams 2015, #39D).","",sliding caliper,10,99,0.01,35,59,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#scapula
174,118,Cf2_01,Cf2_01 Maximum Length of the 2nd Cuneiform,1,This is the maximum length of the bone.  The measurement should be taken with sliding calipers.,"This is the maximum length of the bone.  The measurement should be taken with sliding calipers (Byrd and Adams 2015, #80I).","Move the bone up, down, and sideways in order to obtain the maximum distance, in the same manner that maximum length is obtained for the humerus, femur, etc.",sliding caliper.,10,99,0.01,20,35,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#feet
163,124,Tal_01,Tal_01 Minimum Trochlear Breadth,1,This is the minimum breadth of the trochlea (superior articular surface).  Place the flat surfaces of the jaws of the sliding calipers on either side of the articular surface with the jaws (approximately) parallel to the long axis of the bones. Close the jaws to take the minimum value.,"This is the minimum breadth of the trochlea (superior articular surface).  Place the flat surfaces of the jaws of the sliding calipers on either side of the articular surface with the jaws (approximately) parallel to the long axis of the bones. Close the jaws to take the minimum value (Byrd and Adams 2008, #79).","",sliding caliper.,10,99,0.01,29,40,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#talus
164,124,Tal_02,Tal_02 Maximum Length,2,"The maximum length between the most anterior point of the head and the posterior tubercle (Holland, 1995).","The maximum length between the most anterior point of the head and the posterior surface of the tibial articulation. Position the fixed caliper arm along the posterior surface of the tibial articulation and bring the calipers closed on the most anterior point of the head (Holland, 1995; Byrd and Adams 2015, #79A).","",sliding caliper.,10,150,0.01,46,78,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#talus
165,124,Tal_03,Tal_03 Maximum Articular Length,3,The maximum length between the most anterior point of the head and the posterior surface of the tibial articulation. Position the fixed caliper arm along the posterior surface of the tibial articulation and bring the calipers closed on the most anterior point of the head.,"The maximum length between the most anterior point of the head and the posterior tubercle (Holland, 1995; Byrd and Adams 2015, #79B).","",sliding caliper.,10,150,0.01,56,72,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#talus
175,126,Cf3_01,Cf3_01 Maximum Length of the 3rd Cuneiform,1,This is the maximum length of the bone.  The measurement should be taken with sliding calipers.,"This is the maximum length of the bone.  The measurement should be taken with sliding calipers (Byrd and Adams 2015, #80J).","Move the bone up, down, and sideways in order to obtain the maximum distance, in the same manner that maximum length is obtained for the humerus, femur, etc.",sliding caliper.,10,99,0.01,22,37,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#feet
137,144,Tib_01,Tib_01 Length,1,Distance from the superior articular surface of the lateral condyle to the tip of the medial malleolus.,"Distance from the superior articular surface of the lateral condyle to the tip of the medial malleolus (Hrdlicka 1920:129; Moore-Jansen et al. 1994, #69; Langley et al. 2016:81, #86).","An osteometric board with a hole for the intercondylar eminence makes this measurement easier to take. Place the tibia on the osteometric board resting on its posterior surface with the longitudinal axis of the bone parallel to the board (Hrdlicka 1920:129). If using an osteometric board without a hole, place the tibia on the osteometric board so that it the long axis is parallel to the board. The measurement is taken from the lateral condyle to the tip of the medial malleolus.",osteometric board.,100,700,0.01,299,473,true,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
138,144,Tib_02,Tib_02 Maximum Proximal Epiphyseal Breadth,2,Maximum distance between the two most laterally projecting points on the medial and lateral condyles of the proximal articular region.,"Maximum distance between the two most laterally projecting points on the medial and lateral condyles of the proximal articular region (Martin and Knussmann 1988:221, #3; Moore-Jansen et al. 1994, #70; Langley et al. 2016:81, #87).","Place the tibia on the osteometric board resting on its posterior surface. Press the lateral condyle against the vertical end board, and place the movable upright against the medial condyle. Tibiae exhibiting marked torsion may have to be rotated to obtain the maximum breadth.",osteometric board.,10,150,0.01,58,94,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
139,144,Tib_03,Tib_03 Maximum Distal Epiphyseal Breadth,3,Maximum distance between the two most laterally projecting points on the medial malleolus and the lateral surface of the distal articular region (epiphysis).,"Maximum distance between the two most laterally projecting points on the medial malleolus and the lateral surface of the distal articular region (epiphysis)  (Martin and Knussmann 1988:221, #6; Moore-Jansen et al. 1994, #71; Langley et al. 2016:81, #88).",Place the two lateral protrusions of the distal epiphysis against the fixed side of the osteometric board and move the sliding board until it contacts the medial malleolus.,osteometric board.,10,150,0.01,38,62,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
140,144,Tib_04,Tib_04 Maximum Diameter at the Nutrient Foramen,4,Distance between the anterior crest and the posterior surface at the level of the nutrient foramen.,"Distance between the anterior crest and the posterior surface at the level of the nutrient foramen (Moore-Jansen et al. 1994, #72).","",sliding caliper.,10,99,0.01,23,47,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
141,144,Tib_05,Tib_05 Medial-Lateral (Transverse) Diameter at the Nutrient Foramen,5,Straight line distance of the medial margin from the interosseous crest at the level of the nutrient foramen.,"Straight line distance of the medial margin from the interosseous crest at the level of the nutrient foramen (Moore-Jansen et al. 1994, #73).",This is taken perpendicular to Maximum Diameter at the Nutrient Foramen.,sliding caliper.,1,99,0.01,15,33,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
142,144,Tib_06,Tib_06 Circumference at the Nutrient Foramen,6,Circumference measured at the level of the nutrient foramen.,"Circumference measured at the level of the nutrient foramen (Moore-Jansen et al. 1994, #74).","",tape.,10,200,0.01,67,121,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
143,144,Tib_07,Tib_07 Maximum Midshaft Diameter of the Tibia,7,The maximum diameter of the tibial shaft taken at midshaft.,"The maximum diameter of the tibial shaft taken at midshaft (Langley et al. 2016:81, #89).","Mark the midshaft of the bone with a pencil. Using sliding calipers to measure with one hand, rotate the bone with the other hand until the maximum diameter is obtained.",sliding caliper,10,99,0.01,19,40,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
144,144,Tib_08,Tib_08 Minimum Midshaft Diameter of the Tibia,8,The minimum diamter of the tibial shaft taken at midshaft.,"The minimum diamter of the tibial shaft taken at midshaft (Martin and Knussmann 1988:573, #9a; Langley et al. 2016:81, #90).","Mark the midshaft of the bone with a pencil. Using sliding calipers to measure with one hand, rotate the bone with the other hand until the minimum diameter is obtained.",sliding caliper.,10,99,0.01,15,28,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
145,144,Tib_09,Tib_09 Circumference of the Tibia at the Midshaft,9,The circumference measured at the level of the midshaft.,"The circumference measured at the level of the midshaft (Martin and Knussmann 1988:574, #10a; Langley et al. 2016:82, #91).","",tape,10,200,0.01,59,104,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
146,144,Tib_10,Tib_10 Maximum Anterior-Posterior Diameter Distal to the Popliteal Line,10,This measurement should be taken at the most distal point of the popliteal line where it intersects with the margin of the diaphysis.  The calipers are rotated to find the maximum distance (this is the maximum diameter of the diaphysis at this point).  Note that the correct location may be difficult to determine in very gracile individuals.,"This measurement should be taken at the most distal point of the popliteal line where it intersects with the margin of the diaphysis.  The calipers are rotated to find the maximum distance (this is the maximum diameter of the diaphysis at this point).  Note that the correct location may be difficult to determine in very gracile individuals (Byrd and Adams 2003, #74B).","",sliding calipers.,10,99,0.01,25,43,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
147,144,Tib_11,Tib_11 Minimum Anterior-Posterior Diameter,11,"Locate the minimum anterior-posterior distance at any point on the tibial shaft. Use the medial malleolus and anterior crest to orient the bone, particularly when torsion is present.","Locate the minimum anterior-posterior distance at any point on the tibial shaft. Use the medial malleolus and anterior crest to orient the bone, particularly when torsion is present (Byrd and Adams 2003, #74B).","",sliding calipers,10,99,0.01,19,31,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
148,144,Tib_12,Tib_12 Maximum Anterior-Posterior Distance of the Distal Articular Surface,12,Locate the maximum anterior-posterior distance of the distal articular surface by viewing the element from the side to find the peaks of the articular surface and measuring the distance between them. Use the medial malleolus to orient the bone.,"Locate the maximum anterior-posterior distance of the distal articular surface by viewing the element from the side to find the peaks of the articular surface and measuring the distance between them. Use the medial malleolus to orient the bone (Byrd and Adams 2003, #74F).","",sliding calipers,10,99,0.01,25,42,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
149,144,Tib_13,Tib_13 Biarticular Breadth,13,"Maximum breadth of the proximal articular surface of the tibia as measured from the lateral edge of the lateral condyle to the medial edge of the medial condyle.  This is not the maximum breadth of the proximal tibia, but rather the maximum breadth of the articular surface.  Holding the tibia so that the proximal articular surface is in plain view, place the fixed jaw of the digital caliper on the most lateral edge of the lateral condyle.  Extend the movable jaw to what appears to be the most medial edge of the medial condyle.  Pivot the movable jaw slightly to ensure that the maximum measure is found.","Maximum breadth of the proximal articular surface of the tibia as measured from the lateral edge of the lateral condyle to the medial edge of the medial condyle.  This is not the maximum breadth of the proximal tibia, but rather the maximum breadth of the articular surface.  Holding the tibia so that the proximal articular surface is in plain view, place the fixed jaw of the digital caliper on the most lateral edge of the lateral condyle.  Extend the movable jaw to what appears to be the most medial edge of the medial condyle.  Pivot the movable jaw slightly to ensure that the maximum measure is found (Holland 1992). ","",sliding caliper.,10,150,0.01,64,79,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
150,144,Tib_14,Tib_14 Medial Condyle Articular Width,14,"Maximum transverse width of the medial condyle as measured from lateral to medial edges.  The surface of the condyle generally is circumscribed by a slight rim, and points of the caliper should be placed on this rim.  Hold the tibia so that you can look directly down on the proximal articular surface.  Place the fixed jaw of the digital caliper on the medial edge of the condyle.  Extend the movable jaw to the lateral edge of the medial condyle.  Move the caliper anteriorly and then posteriorly, adjusting the jaws so that they always contact the opposing edges of the condyle. Find the maximum in this manner.","Maximum transverse width of the medial condyle as measured from lateral to medial edges.  The surface of the condyle generally is circumscribed by a slight rim, and points of the caliper should be placed on this rim.  Hold the tibia so that you can look directly down on the proximal articular surface.  Place the fixed jaw of the digital caliper on the medial edge of the condyle.  Extend the movable jaw to the lateral edge of the medial condyle.  Move the caliper anteriorly and then posteriorly, adjusting the jaws so that they always contact the opposing edges of the condyle. Find the maximum in this manner (Holland 1992).","",sliding caliper,10,99,0.01,23,40,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
151,144,Tib_15,Tib_15 Medial Condyle Articular Length,15,"Similar but perpendicular to width.  Measurement should record maximum length from the anterior edge of the medial condyle to the posterior margin.  Hold the tibia so that you can look directly down on the proximal articular surface.  Place the fixed jaw of the digital caliper on the anterior edge of the medial condyle.  Extend the movable jaw to the posterior edge of the condyle.  Move the caliper medially and then laterally, adjusting the jaws so that they always contact the opposing edges of the condyle. Find the maximum in this manner.","Similar but perpendicular to width.  Measurement should record maximum length from the anterior edge of the medial condyle to the posterior margin.  Hold the tibia so that you can look directly down on the proximal articular surface.  Place the fixed jaw of the digital caliper on the anterior edge of the medial condyle.  Extend the movable jaw to the posterior edge of the condyle.  Move the caliper medially and then laterally, adjusting the jaws so that they always contact the opposing edges of the condyle. Find the maximum in this manner (Holland 1992).","",sliding caliper.,10,99,0.01,36,54,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
152,144,Tib_16,Tib_16 Lateral Condyle Articular Length,16,Maximum length of the lateral condyle as measured in a manner similar to that for MCL.,Maximum length of the lateral condyle as measured in a manner similar to that for MCL (Holland 1992).,"",sliding caliper,10,99,0.01,32,47,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#tibia
92,145,Tzm_01,Tzm_01 Maximum Length of the Trapezium,1,This is the maximum length of the bone.  The measurement should be taken with sliding calipers.,"This is the maximum length of the bone.  The measurement should be taken with sliding calipers (Byrd and Adams 2015, #52.5J).","Move the bone up, down, and sideways in order to obtain the maximum distance.",sliding calipers. ,1,99,0.01,19,30,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#hands
93,146,Tzd_01,Tzd_01 Maximum Length of the Trapezoid,1,This is the maximum length of the bone.  The measurement should be taken with sliding calipers.,"This is the maximum length of the bone.  The measurement should be taken with sliding calipers (Byrd and Adams 2015, #52.5K).","Move the bone up, down, and sideways in order to obtain the maximum distance.",sliding calipers.,1,99,0.01,16,25,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#hands
90,147,Tri_01,Tri_01 Maximum Length of the Triquetral,1,This is the maximum length of the bone.  The measurement should be taken with sliding calipers.,"This is the maximum length of the bone.  The measurement should be taken with sliding calipers (Byrd and Adams 2015, #52.5H).","Move the bone up, down, and sideways in order to obtain the maximum distance.",sliding calipers. ,1,99,0.01,16,24,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#hands
72,148,Uln_01,Uln_01 Maximum Length,1,Distance from the most superior point on the olecranon to the most inferior point on the styloid process.,"Distance from the most superior point on the olecranon to the most inferior point on the styloid process (Hrdlicka 1920:127; Martin and Knussmann 1988:204, #1; Moore-Jansen et al. 1994, #48; Langley et al. 2016:75-76, #54).","Place the proximal end of the ulna against the vertical end board. Press the movable upright against the distal end while moving the bone up, down and sideways to obtain the maximum length.",osteometric board.,100,500,0.01,213,321,true,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
73,148,Uln_02,Uln_02 Maximum Midshaft Diameter of the Ulna,2,The maximum diameter of the diaphysis at midshaft.,"The maximum diameter of the diaphysis at midshaft (Langley et al. 2016:76, #55).","Mark the midshaft of the bone with a pencil. Using sliding calipers to measure with one hand, rotate the bone with the other hand until the maximum diameter is obtained.",sliding caliper,1,99,0.01,10,24,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
74,148,Uln_03,Uln_03 Minimum Midshaft Diameter of the Ulna,3,The minimum diameter of the diaphysis at midshaft,"The minimum diameter of the diaphysis at midshaft (Langley et al. 2016:76, #56).","Mark the midshaft of the bone with a pencil. Using sliding calipers to measure with one hand, rotate the bone with the other hand until the minimum diameter is obtained.",sliding caliper,1,99,0.01,7,17,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
75,148,Uln_04,Uln_04 Anterior-Posterior (Dorso-Volar) Diameter,4,Maximum diameter of the diaphysis where the crest exhibits the greatest development in anterior-posterior (dorso-volar) plane.,"Maximum diameter of the diaphysis where the crest exhibits the greatest development in anterior-posterior (dorso-volar) plane (Moore-Jansen et al. 1994, #49).","",sliding caliper.,1,99,0.01,8,20,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
76,148,Uln_05,Uln_05 Medial-Lateral (Transverse) Diameter,5,Distance between medial and lateral surfaces at the level of greatest crest development.,"Distance between medial and lateral surfaces at the level of greatest crest development (Moore-Jansen et al. 1994, #50).",Taken perpendicular to anterior-posterior diameter.,sliding caliper.,1,99,0.01,7,25,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
77,148,Uln_06,Uln_06 Physiological Length,6,Distance between the most distal (inferior) point on the surface of the coronoid process and the most distal point on the inferior surface of the distal head of the ulna.,"Distance between the most distal (inferior) point on the surface of the coronoid process and the most distal point on the inferior surface of the distal head of the ulna  (Martin and Knussmann 1988:204, #2; Moore-Jansen et al. 1994, #51).",Do not include the styloid process or the groove between the styloid process and the distal articular surface.,spreading caliper.,100,500,0.01,180,288,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
78,148,Uln_07,Uln_07 Minimum Circumference,7,Least circumference near the distal end of the bone.,"Least circumference near the distal end of the bone  (Martin and Knussmann 1988:204, #3; Moore-Jansen et al. 1994, #52; Langley et al. 2016:76, #58).","",Instrument: tape.,10,99,0.01,23,47,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
79,148,Uln_08,Uln_08 Olecranon Breadth,8,"The maximum breadth of the olecranon process, taken perpendicular to the longitudinal axis of the semilunar notch.","The maximum breadth of the olecranon process, taken perpendicular to the longitudinal axis of the semilunar notch  (Martin and Knussmann 1988:206, #6; Langley et al. 2016:76, #59).","",sliding caliper,1,99,0.01,10,40,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
80,148,Uln_09,Uln_09 Minimum Diameter of the Diaphysis Including Interosseous Crest,9,"Locate the minimum diameter of the diaphysis along the portion of the bone that includes the interosseous crest.  This measurement may not necessarily include the interosseous crest, but should be taken on that part of the shaft that exhibits the crest.  This measurement is not always near the distal end of the crest.","Locate the minimum diameter of the diaphysis along the portion of the bone that includes the interosseous crest.  This measurement may not necessarily include the interosseous crest, but should be taken on that part of the shaft that exhibits the crest.  This measurement is not always near the distal end of the crest (Byrd and Adams 2003, #51A).","",sliding caliper.,1,99,0.01,9,15,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
81,148,Uln_10,Uln_10 Mimimum Diameter of the Diaphysis,10,This measurement will be found near the distal epiphysis of the ulna.  The bone should be rotated in order to locate the minimum distance.,"This measurement will be found near the distal epiphysis of the ulna.  The bone should be rotated in order to locate the minimum distance (Byrd and Adams 2003, #51B).","",sliding caliper.,1,99,0.01,7,13,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
82,148,Uln_11,Uln_11 Breadth of the Semilunar Notch,11,"This is a measure of only the distal surface of the semilunar notch (the base).  In order to obtain the distance, one end of the calipers is positioned within the radial notch (approximate midpoint), roughly parallel to the shaft.  The other end of the calipers is applied to the medial edge of the semilunar notch to obtain the maximum distance. Calipers can be angled.","This is a measure of only the distal surface of the semilunar notch (the base).  In order to obtain the distance, one end of the calipers is positioned within the radial notch (approximate midpoint), roughly parallel to the shaft.  The other end of the calipers is applied to the medial edge of the semilunar notch to obtain the maximum distance. Calipers can be angled (Byrd and Adams 2003, #51C).","In order to obtain the distance, one end of the calipers is positioned within the radial notch (approximate midpoint), roughly parallel to the shaft. The other end of the calipers is applied to the medial edge of the semilunar notch to obtain the maximum distance. Calipers can be angled.",sliding caliper.,1,99,0.01,19,31,false,false,System,System,2018-04-29 18:35:14,2019-12-27 05:09:02,,https://cora-docs.readthedocs.io/en/latest/forensics-anthro-guide/measurements/#ulna
